,temp_aula,hum_aula,pres_aula,min_puerta_1,min_ventana_1,min_ventana_2,min_ventana_3,min_ventana_4,min_ventana_5,min_ventana_6,min_ventana_7,min_ventana_8,min_ventana_9,min_ventana_10,min_ventana_11,min_ventana_12,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_calefaccion,temp_calefaccion_inferida,calefaccion_encendida,min_totales_ponderados,derroche_actual,derroche_siguiente_hora
2025-11-20 20:00:00,20.43,43.2225,1012.5666666666666,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,10.9,0.0,45.0,19.1,-44.84,281.5433333333333,20,4,11,22.3,22.38898325725511,1.0,155.0,1,0
2025-11-20 21:00:00,19.30333333333333,42.28,1012.8,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,9.5,0.0,52.0,13.0,-55.79333333333333,295.6833333333334,21,4,11,22.1,21.68846298798398,0.0,155.0,0,0
2025-11-20 22:00:00,18.7825,40.9675,1012.7,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,8.7,0.0,55.0,13.3,-65.08666666666666,317.69,22,4,11,21.7,21.45680019789931,0.0,155.0,0,0
2025-11-20 23:00:00,18.864,39.914,1012.45,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,9.6,0.0,49.0,17.3,-70.03000000000002,230.6533333333333,23,4,11,21.4,21.769771651250554,0.0,155.0,0,0
2025-11-21 00:00:00,18.166666666666668,40.16666666666666,1012.5,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,9.6,0.8,47.0,22.7,-68.38,26.14333333333333,0,5,11,21.2,21.38925459143453,0.0,155.0,0,0
2025-11-21 01:00:00,17.374000000000002,38.726,1012.45,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,9.5,0.0,47.0,26.6,-60.85666666666666,54.59,1,5,11,21.0,20.88320716242531,0.0,155.0,0,0
2025-11-21 02:00:00,16.82,38.31,1012.45,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,9.1,0.0,48.0,25.6,-50.53666666666666,71.98666666666668,2,5,11,20.8,20.40646279301604,0.0,155.0,0,0
2025-11-21 03:00:00,17.02,38.185,1012.75,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,8.7,0.8,49.0,24.5,-39.24333333333333,84.04333333333334,3,5,11,20.5,20.43953226978116,0.0,155.0,0,0
2025-11-21 04:00:00,17.46,37.955,1013.0,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,8.5,14.1,49.0,25.6,-27.69666666666667,93.81,4,5,11,20.3,20.670943386737413,0.0,155.0,0,0
2025-11-21 05:00:00,17.84,37.0625,1013.4,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,8.4,13.3,50.0,24.5,-15.072857142857142,103.67,5,5,11,20.3,20.906728663069003,0.0,155.0,0,0
2025-11-21 06:00:00,18.124,36.702000000000005,1014.425,30.0,0.0,0.0,30.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,8.1,3.9,52.0,22.7,-3.093571428571429,113.36428571428574,6,5,11,20.2,21.039134581286014,0.0,155.0,0,1
2025-11-21 07:00:00,18.742,44.080000000000005,1015.3166666666666,30.0,0.0,0.0,30.0,20.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,8.2,8.6,52.0,24.1,5.602333333333332,121.63133333333336,7,5,11,20.2,21.067895663077884,1.0,290.0,1,1
2025-11-21 08:00:00,19.5925,48.09,1016.35,30.0,0.0,0.0,30.0,20.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,9.3,4.7,48.0,24.8,14.675333333333333,132.4306666666667,8,5,11,20.1,21.33157740158181,1.0,290.0,1,1
2025-11-21 09:00:00,19.11846153846154,39.95384615384615,1017.0384615384615,31.0,0.0,60.0,30.0,60.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,11.0,0.0,42.0,26.6,22.282666666666668,144.92666666666665,9,5,11,20.4,21.256081048412263,1.0,392.0,1,1
2025-11-21 10:00:00,18.508750000000003,31.508750000000003,1017.6,30.0,0.0,60.0,30.0,60.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,12.2,0.0,34.0,25.6,27.68133333333333,159.27266666666665,10,5,11,21.3,21.283874885954937,1.0,390.0,1,1
2025-11-21 11:00:00,18.148571428571422,32.067499999999995,1017.7,24.0,0.0,60.0,30.0,60.0,0.0,60.0,30.0,60.0,30.0,0.0,60.0,60.0,13.1,0.0,28.0,24.8,30.23333333333333,175.491875,11,5,11,22.1,20.833295728364227,1.0,378.0,1,1
2025-11-21 12:00:00,18.712,32.848,1017.6666666666666,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.8,6.2,26.0,24.8,29.508,191.8213333333333,12,5,11,22.4,21.65718187846772,1.0,210.0,1,1
2025-11-21 13:00:00,17.76,30.551666666666662,1017.6,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.0,7.8,23.0,24.8,25.64933333333333,207.08866666666663,13,5,11,22.5,21.116812919908803,1.0,210.0,1,1
2025-11-21 14:00:00,17.62,29.73,1018.0333333333334,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.1,1.6,22.0,24.8,19.209333333333333,220.634,14,5,11,21.8,21.10132982929804,1.0,210.0,1,1
2025-11-21 15:00:00,17.365000000000002,29.0875,1018.5333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.7,0.0,20.0,25.9,10.169523809523806,233.1738095238095,15,5,11,21.3,20.956413538234248,1.0,210.0,1,1
2025-11-21 16:00:00,17.2025,28.508000000000003,1019.36,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,12.6,0.0,24.0,27.7,2.0630769230769226,241.85461538461536,16,5,11,21.9,20.94987283399049,1.0,210.0,1,1
2025-11-21 17:00:00,17.224999999999998,27.558333333333334,1020.4333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,11.1,0.0,28.0,29.2,-8.127777777777778,250.63333333333333,17,5,11,22.2,21.074127018832417,1.0,210.0,1,1
2025-11-21 18:00:00,18.24,27.09,1021.275,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,10.0,0.0,31.0,29.5,-19.384,259.534,18,5,11,22.0,21.87013452816307,1.0,210.0,1,1
2025-11-21 19:00:00,18.656,27.112,1021.625,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,9.1,0.0,32.0,27.7,-33.35,270.58,19,5,11,22.4,22.175006130912408,1.0,210.0,1,1
2025-11-21 20:00:00,17.043333333333333,27.751666666666665,1021.94,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.4,0.0,34.0,27.4,-44.84333333333333,281.16333333333336,20,5,11,22.9,21.050813719071247,1.0,210.0,1,0
2025-11-21 21:00:00,15.983333333333334,27.97,1022.15,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.6,0.0,35.0,26.3,-55.82333333333333,295.2033333333334,21,5,11,22.8,20.29478849822866,0.0,210.0,0,0
2025-11-21 22:00:00,15.287499999999998,28.27125,1022.5285714285716,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.1,0.0,38.0,26.3,-65.17999999999999,317.08666666666664,22,5,11,22.1,19.85054955218786,0.0,210.0,0,0
2025-11-21 23:00:00,15.3,28.076666666666668,1022.6333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.1,0.8,39.0,27.7,-70.22333333333333,230.2733333333333,23,5,11,21.8,20.09809826518934,0.0,210.0,0,0
2025-11-22 00:00:00,15.222,28.258000000000003,1022.22,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.2,0.8,39.0,27.7,-68.58333333333333,26.360000000000003,0,6,11,21.5,20.14790081485909,0.0,210.0,0,0
2025-11-22 01:00:00,16.095,28.64,1022.22,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.0,7.0,39.0,28.8,-61.01333333333334,54.89333333333334,1,6,11,21.3,20.640549373193505,0.0,210.0,0,0
2025-11-22 02:00:00,15.793333333333337,29.25,1022.0833333333331,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.8,1.6,41.0,27.7,-50.67,72.25333333333333,2,6,11,21.3,20.309005741060744,0.0,210.0,0,0
2025-11-22 03:00:00,14.949999999999998,30.063333333333333,1021.95,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.5,1.6,43.0,26.6,-39.370000000000005,84.27333333333333,3,6,11,21.3,19.573661479139503,0.0,210.0,0,0
2025-11-22 04:00:00,14.766,30.772,1021.74,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.4,9.4,45.0,24.8,-27.82333333333333,94.01,4,6,11,20.9,19.320459476664624,0.0,210.0,0,0
2025-11-22 05:00:00,15.1,30.925,1021.475,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.4,6.2,46.0,24.1,-15.092857142857142,103.93714285714285,5,6,11,20.8,19.463247676349035,0.0,210.0,0,0
2025-11-22 06:00:00,15.48,31.040000000000003,1021.5333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.3,12.5,47.0,24.1,-3.097142857142857,113.64785714285716,6,6,11,20.8,19.64452489574392,0.0,210.0,0,0
2025-11-22 07:00:00,14.761666666666668,32.00333333333333,1021.9166666666666,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,6.2,13.3,48.0,23.4,5.586333333333332,121.92466666666668,7,6,11,20.8,19.01194180697588,0.0,210.0,0,0
2025-11-22 08:00:00,15.176666666666668,32.025000000000006,1022.2,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.1,10.9,45.0,21.6,14.652666666666669,132.76533333333336,8,6,11,20.7,19.22609847510015,0.0,210.0,0,0
2025-11-22 09:00:00,15.8025,32.2475,1022.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,9.2,4.7,40.0,17.6,22.206,145.2673333333333,9,6,11,20.6,19.622976829691584,0.0,210.0,0,0
2025-11-22 10:00:00,15.541666666666666,32.43333333333334,1021.74,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,11.0,20.3,36.0,15.1,27.54466666666667,159.604,10,6,11,20.6,19.42161576258819,0.0,210.0,0,0
2025-11-22 11:00:00,15.476,32.044,1021.08,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,12.3,3.9,34.0,10.8,30.040666666666667,175.44866666666667,11,6,11,20.6,19.398265926931344,0.0,210.0,0,0
2025-11-22 12:00:00,15.643333333333333,31.52,1020.2999999999998,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.4,13.3,32.0,8.6,29.296666666666667,191.776,12,6,11,20.5,19.573982856108003,0.0,210.0,0,0
2025-11-22 13:00:00,15.829999999999998,31.64333333333333,1019.7333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.4,83.6,26.0,9.0,25.45266666666667,206.9953333333333,13,6,11,20.4,19.66508789896173,0.0,210.0,0,0
2025-11-22 14:00:00,15.96,31.61,1019.3,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.7,14.8,25.0,10.4,19.030000000000005,220.50933333333333,14,6,11,20.5,19.826891243412128,0.0,210.0,0,0
2025-11-22 15:00:00,15.94,31.555,1019.1,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.8,7.0,25.0,10.4,10.1035,232.9225,15,6,11,20.5,19.884039777639664,0.0,210.0,0,0
2025-11-22 16:00:00,16.17,32.333333333333336,1019.1,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.9,6.2,34.0,7.2,2.085769230769231,241.5380769230769,16,6,11,20.5,20.128863056744937,0.0,210.0,0,0
2025-11-22 17:00:00,16.21,32.75,1019.1,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,11.9,27.3,38.0,12.2,-8.122222222222224,250.35111111111115,17,6,11,20.6,20.161127419685545,0.0,210.0,0,0
2025-11-22 18:00:00,16.244999999999997,33.59,1019.15,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,10.9,32.0,43.0,13.7,-19.38,259.24999999999994,18,6,11,20.5,20.24302561949353,0.0,210.0,0,0
2025-11-22 19:00:00,16.245,34.185,1019.45,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,9.5,83.6,48.0,14.0,-33.34,270.2666666666667,19,6,11,20.5,20.27656409056169,0.0,210.0,0,0
2025-11-22 20:00:00,16.08,34.7725,1019.7,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.2,86.7,53.0,15.5,-44.84,280.79,20,6,11,20.5,20.207365529481653,0.0,210.0,0,0
2025-11-22 21:00:00,15.76,35.52,1019.7,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.3,80.5,59.0,14.8,-55.85,294.7333333333333,21,6,11,20.5,20.04353086477864,0.0,210.0,0,0
2025-11-22 22:00:00,15.670000000000002,35.88666666666666,1019.9,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.3,81.2,56.0,15.5,-65.26666666666667,316.49666666666667,22,6,11,20.4,19.940722007583915,0.0,210.0,0,0
2025-11-22 23:00:00,15.935,36.045,1019.5,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.6,25.8,53.0,16.9,-70.40666666666668,229.88666666666668,23,6,11,20.4,20.28636847256408,0.0,210.0,0,0
2025-11-23 00:00:00,16.073333333333334,36.11666666666667,1019.2666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.6,24.2,51.0,16.9,-68.77666666666666,26.57,0,7,11,20.3,20.441186803985783,0.0,210.0,0,0
2025-11-23 01:00:00,16.066666666666666,36.28,1018.8666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.6,55.5,46.0,16.2,-61.17,55.19,1,7,11,20.3,20.21158840397822,0.0,210.0,0,0
2025-11-23 02:00:00,15.86,36.53,1018.3666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,7.8,79.7,44.0,16.9,-50.79999999999999,72.51666666666667,2,7,11,20.3,19.936509818612947,0.0,210.0,0,0
2025-11-23 03:00:00,15.413333333333334,37.02333333333334,1017.95,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.0,53.1,43.0,18.4,-39.48666666666667,84.50333333333333,3,7,11,20.2,19.51568624211579,0.0,210.0,0,0
2025-11-23 04:00:00,15.683333333333332,36.94,1017.7666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.6,70.3,44.0,20.2,-27.94,94.21,4,7,11,20.1,19.72138688525495,0.0,210.0,0,0
2025-11-23 05:00:00,15.56,36.95,1018.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.6,64.8,47.0,22.7,-15.876666666666663,103.59000000000002,5,7,11,20.1,19.64146742009901,0.0,210.0,0,0
2025-11-23 06:00:00,15.376666666666669,37.373333333333335,1017.9666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.7,93.7,48.0,23.4,-3.902142857142857,113.26357142857144,6,7,11,20.1,19.428663517896734,0.0,210.0,0,0
2025-11-23 07:00:00,15.105,37.605,1018.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,8.6,5.5,52.0,23.0,5.260666666666666,121.87766666666668,7,7,11,20.0,19.240876706799348,0.0,210.0,0,0
2025-11-23 08:00:00,15.13,37.720000000000006,1018.05,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,9.9,10.2,50.0,22.3,14.067333333333332,132.32199999999995,8,7,11,20.0,19.24814090816064,0.0,210.0,0,0
2025-11-23 09:00:00,15.336000000000002,37.932,1018.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,12.2,8.6,48.0,17.6,21.697333333333333,144.70933333333332,9,7,11,20.0,19.42720643935111,0.0,210.0,0,0
2025-11-23 10:00:00,15.363333333333337,38.453333333333326,1017.4666666666666,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.6,76.6,46.0,16.2,27.14333333333333,158.9226666666667,10,7,11,19.9,19.510674981345048,0.0,210.0,0,0
2025-11-23 11:00:00,15.476000000000004,38.75,1016.56,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,16.9,42.2,43.0,15.1,29.799375,175.13062499999998,11,7,11,19.9,19.672476946976232,0.0,210.0,0,0
2025-11-23 12:00:00,16.096666666666668,41.556666666666665,1015.3166666666666,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,18.5,97.7,40.0,15.5,29.094,191.73266666666672,12,7,11,19.9,19.978725095971217,0.0,210.0,0,0
2025-11-23 13:00:00,16.545,41.6575,1014.175,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,19.5,100.0,37.0,18.4,25.26333333333333,206.90866666666668,13,7,11,20.0,20.36148475325248,0.0,210.0,0,0
2025-11-23 14:00:00,16.8075,41.82,1013.725,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,19.7,20.3,36.0,18.7,18.858,220.39066666666668,14,7,11,20.0,20.581740289288856,0.0,210.0,0,0
2025-11-23 15:00:00,16.825000000000003,42.25666666666667,1013.3333333333334,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,19.4,87.5,38.0,19.4,9.862380952380954,232.8838095238096,15,7,11,20.0,20.637242305662383,0.0,210.0,0,0
2025-11-23 16:00:00,16.706666666666667,43.68666666666667,1013.3666666666668,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,18.1,100.0,41.0,21.2,1.9404,241.3988,16,7,11,20.1,20.475742238793856,0.0,210.0,0,0
2025-11-23 17:00:00,16.619999999999997,43.42,1013.7666666666664,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,16.5,99.2,42.0,22.7,-8.802,250.626,17,7,11,20.1,20.401492628869264,0.0,210.0,0,0
2025-11-23 18:00:00,16.3575,42.47,1013.925,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,15.7,96.9,41.0,24.1,-20.475,259.825,18,7,11,20.1,20.28665700114908,0.0,210.0,0,0
2025-11-23 19:00:00,16.15,42.04,1013.8,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,15.6,97.7,46.0,24.8,-33.33,269.9566666666667,19,7,11,20.1,20.37175508453882,0.0,210.0,0,0
2025-11-23 20:00:00,16.12,42.435,1013.6,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.9,100.0,49.0,25.2,-44.84333333333333,280.4266666666667,20,7,11,20.1,20.40883949606501,0.0,210.0,0,0
2025-11-23 21:00:00,16.0925,42.342,1013.38,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.9,100.0,49.0,24.8,-55.870000000000005,294.2733333333333,21,7,11,20.1,20.46136020808133,0.0,210.0,0,0
2025-11-23 22:00:00,16.066666666666666,42.53333333333333,1013.65,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.9,100.0,47.0,23.4,-65.35000000000001,315.91333333333336,22,7,11,20.2,20.41453401678836,0.0,210.0,0,0
2025-11-23 23:00:00,16.042499999999997,43.336,1012.9,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.6,100.0,47.0,22.0,-70.58999999999999,229.50666666666663,23,7,11,20.1,20.483257673619807,0.0,210.0,0,0
2025-11-24 00:00:00,15.96,44.2,1012.5333333333332,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.8,100.0,50.0,21.6,-68.96333333333332,26.77333333333333,0,1,11,20.1,19.94306581932243,0.0,210.0,0,0
2025-11-24 01:00:00,15.905,45.47666666666667,1011.75,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.6,100.0,52.0,21.2,-61.32,55.47666666666667,1,1,11,20.1,19.74696170743072,0.0,210.0,0,0
2025-11-24 02:00:00,15.883333333333336,46.365,1011.2666666666664,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.6,100.0,54.0,22.3,-50.92666666666667,72.77333333333333,2,1,11,20.1,19.636135362247447,0.0,210.0,0,0
2025-11-24 03:00:00,15.888,46.472,1010.25,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.5,100.0,57.0,25.2,-39.60333333333333,84.72,3,1,11,20.1,19.635451142272974,0.0,210.0,0,0
2025-11-24 04:00:00,15.781428571428572,47.846875,1009.9062499999998,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.0,100.0,57.0,25.2,-28.05333333333333,94.40000000000002,4,1,11,20.1,19.422293999481788,0.0,210.0,0,0
2025-11-24 05:00:00,15.686153846153845,48.92666666666667,1010.4857142857144,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,14.1,100.0,56.0,23.0,-15.898333333333332,103.84000000000002,5,1,11,20.1,19.148522966682915,0.0,210.0,0,0
2025-11-24 06:00:00,15.651666666666664,50.385238095238094,1010.41,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.9,99.2,58.0,27.4,-3.9057142857142857,113.5292857142857,6,1,11,20.1,19.00937375047132,0.0,210.0,0,1
2025-11-24 07:00:00,16.96,53.626,1010.58,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,13.6,98.4,58.0,31.0,5.244,122.15266666666666,7,1,11,21.0,19.64703203228557,1.0,210.0,1,1
2025-11-24 08:00:00,18.915000000000003,55.575,1010.64,30.6,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,13.9,91.4,58.0,31.7,14.046,132.63933333333335,8,1,11,20.5,20.8201636269866,1.0,331.2,1,1
2025-11-24 09:00:00,19.4647619047619,52.71434782608696,1009.8272727272724,26.7,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,14.6,87.5,58.0,33.1,21.628000000000004,145.032,9,1,11,20.9,21.38691858473475,1.0,323.4,1,1
2025-11-24 10:00:00,19.57333333333333,51.19916666666668,1009.0458333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,15.8,80.5,55.0,36.7,27.018666666666665,159.23733333333337,10,1,11,21.3,21.643147664592245,1.0,330.0,1,1
2025-11-24 11:00:00,18.900256410256407,49.90545454545455,1008.0000000000005,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,16.8,99.2,52.0,39.6,29.602,174.822,11,1,11,21.0,21.286662611783985,1.0,330.0,1,1
2025-11-24 12:00:00,19.285625,50.42875,1006.829411764706,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,17.2,98.4,52.0,39.6,29.046,190.6453333333333,12,1,11,21.2,21.548698566316137,1.0,330.0,1,1
2025-11-24 13:00:00,18.83954545454545,50.73964285714287,1005.3866666666668,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,60.0,17.8,100.0,49.0,37.8,25.416,205.86533333333333,13,1,11,20.9,21.193597474816382,1.0,330.0,1,1
2025-11-24 14:00:00,18.758,51.639375,1005.2125,60.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,17.6,100.0,51.0,42.5,19.17933333333333,219.4393333333333,14,1,11,20.8,21.54992974336537,1.0,270.0,1,1
2025-11-24 15:00:00,19.50592592592593,55.214137931034486,1004.7387096774193,27.3,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,17.7,96.9,51.0,38.5,10.047272727272723,232.3427272727273,15,1,11,20.8,21.493225457766314,1.0,204.6,1,1
2025-11-24 16:00:00,19.99833333333333,55.63944444444444,1004.6888888888888,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,60.0,17.1,99.2,55.0,33.5,1.9596000000000005,241.1004,16,1,11,21.1,21.87027523596125,1.0,210.0,1,1
2025-11-24 17:00:00,19.745384615384616,55.5375,1004.3076923076924,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,17.0,89.8,55.0,29.2,-8.797,250.362,17,1,11,21.2,21.484965371661986,1.0,180.0,1,1
2025-11-24 18:00:00,20.322,57.54285714285714,1004.3846153846156,30.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,60.0,0.0,17.2,92.2,56.0,24.8,-20.47,259.5575,18,1,11,21.7,21.81918740792012,1.0,180.0,1,1
