,temp_aula,hum_aula,pres_aula,min_puerta_1,min_ventana_1,min_ventana_2,min_ventana_3,min_ventana_4,min_ventana_5,min_ventana_6,min_ventana_7,min_ventana_8,min_ventana_9,min_ventana_10,min_ventana_11,min_ventana_12,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_calefaccion,temp_calefaccion_inferida,calefaccion_encendida,min_totales_ponderados,derroche_actual
2025-12-06 21:00:00,18.94,53.795,1016.1,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,17.8,3.1,57.0,23.4,-56.02,289.6666666666667,21,6,12,21.2,21.771383802090696,0.0,295.0,0
2025-12-06 22:00:00,18.82,54.24,1016.2666666666664,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,17.4,14.8,59.0,23.0,-66.06333333333333,309.91,22,6,12,21.1,21.710000102984864,0.0,295.0,0
2025-12-06 23:00:00,18.76,54.6,1016.2,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,16.9,75.8,61.0,18.4,-72.32,225.38333333333333,23,6,12,21.1,21.76991587445316,0.0,295.0,0
2025-12-07 00:00:00,18.71,54.56,1016.2,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,16.2,90.6,64.0,14.4,-70.83666666666667,29.063333333333333,0,7,12,21.1,21.788597772925822,0.0,295.0,0
2025-12-07 01:00:00,18.635,54.95,1015.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,15.7,76.6,66.0,16.6,-62.78333333333333,58.54,1,7,12,21.0,21.641896273277823,0.0,295.0,0
2025-12-07 02:00:00,18.51,55.15,1015.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,15.2,39.1,68.0,18.0,-52.153333333333336,75.42333333333333,2,7,12,21.0,21.46840398037073,0.0,295.0,0
2025-12-07 03:00:00,18.42,55.54,1015.4666666666668,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.6,75.0,70.0,17.3,-40.74333333333333,86.94999999999999,3,7,12,21.0,21.265154358108507,0.0,295.0,0
2025-12-07 04:00:00,18.315,55.675,1015.25,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.1,38.3,72.0,16.9,-29.200000000000003,96.32666666666668,4,7,12,20.9,21.09422661579275,0.0,295.0,0
2025-12-07 05:00:00,18.115,56.175,1015.3,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,13.6,31.2,74.0,17.3,-16.936,105.686,5,7,12,20.9,20.830972998680856,0.0,295.0,0
2025-12-07 06:00:00,18.155,55.92,1015.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,13.3,30.5,75.0,16.2,-6.473000000000001,114.106,6,7,12,20.9,20.78192722707895,0.0,295.0,0
2025-12-07 07:00:00,18.243333333333336,55.6825,1015.5666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,13.6,10.2,73.0,18.4,3.205357142857143,122.89857142857144,7,7,12,20.8,20.800222482251183,0.0,295.0,0
2025-12-07 08:00:00,18.38,55.295,1016.1,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.1,13.3,71.0,18.0,11.08263157894737,132.08263157894734,8,7,12,20.8,20.860215017496976,0.0,295.0,0
2025-12-07 09:00:00,18.37333333333333,55.465,1016.4,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,16.0,8.6,63.0,17.3,19.23266666666667,144.82600000000002,9,7,12,20.8,20.76405689004347,0.0,295.0,0
2025-12-07 10:00:00,18.605,55.446666666666665,1016.4,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,18.7,3.9,53.0,16.9,24.706666666666667,158.51133333333334,10,7,12,20.7,20.899190893531983,0.0,295.0,0
2025-12-07 11:00:00,18.82428571428571,55.16875,1015.5875,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,20.7,1.6,47.0,17.3,27.492,173.59599999999998,11,7,12,20.8,21.09578558311376,0.0,295.0,0
2025-12-07 12:00:00,19.08,54.866666666666674,1014.4666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,22.1,10.2,41.0,15.5,27.196666666666665,189.2573333333333,12,7,12,20.8,21.258276475101848,0.0,295.0,0
2025-12-07 13:00:00,19.21,54.60166666666667,1013.8333333333334,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,23.3,0.0,36.0,14.8,23.874,204.11666666666665,13,7,12,20.8,21.37243918181575,0.0,295.0,0
2025-12-07 14:00:00,19.36,54.67,1013.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,23.6,0.0,35.0,15.1,17.959333333333337,217.49133333333333,14,7,12,20.9,21.51555459146502,0.0,295.0,0
2025-12-07 15:00:00,19.38,54.36,1013.7,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,23.4,0.0,35.0,15.8,9.172608695652174,230.2730434782609,15,7,12,20.9,21.59683157463676,0.0,295.0,0
2025-12-07 16:00:00,19.3,54.403333333333336,1014.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,21.8,0.0,43.0,15.8,1.3633333333333326,238.90166666666667,16,7,12,20.9,21.62470416982324,0.0,295.0,0
2025-12-07 17:00:00,19.115,54.51,1014.55,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,18.9,0.0,52.0,14.8,-9.257777777777775,248.13777777777776,17,7,12,20.9,21.484277144282643,0.0,295.0,0
2025-12-07 18:00:00,19.02,54.7,1015.05,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,17.0,0.0,61.0,13.0,-20.4275,256.9075,18,7,12,20.9,21.48886260149797,0.0,295.0,0
2025-12-07 19:00:00,18.98,54.635000000000005,1015.2,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,15.2,0.0,75.0,14.4,-33.223333333333336,266.71000000000004,19,7,12,20.9,21.71991658964489,0.0,295.0,0
2025-12-07 20:00:00,18.95,54.495,1015.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.6,0.0,78.0,14.8,-44.77,276.59666666666664,20,7,12,20.9,21.80559312438961,0.0,295.0,0
2025-12-07 21:00:00,18.85,54.425,1015.85,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.0,0.0,79.0,14.0,-56.02333333333333,289.4266666666667,21,7,12,20.8,21.771102427027035,0.0,295.0,0
2025-12-07 22:00:00,18.813333333333333,54.196666666666665,1016.2000000000002,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,13.3,0.0,79.0,13.0,-66.09666666666668,309.58666666666664,22,7,12,20.8,21.738110630948405,0.0,295.0,0
2025-12-07 23:00:00,18.786666666666665,53.88333333333333,1016.45,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,12.6,0.0,78.0,12.2,-72.40333333333335,225.1433333333333,23,7,12,20.8,21.83637448927265,0.0,295.0,0
2025-12-08 00:00:00,18.6,53.665,1016.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,12.0,0.0,76.0,12.2,-70.93333333333334,29.19333333333333,0,1,12,20.7,21.20064687645223,0.0,295.0,0
2025-12-08 01:00:00,18.51666666666667,53.45333333333334,1016.45,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,11.4,0.0,75.0,12.2,-62.86000000000001,58.70666666666667,1,1,12,20.7,20.98589876711156,0.0,295.0,0
2025-12-08 02:00:00,18.51,53.07,1016.45,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.8,0.0,76.0,12.6,-52.21666666666667,75.56666666666668,2,1,12,20.6,20.88837931969613,0.0,295.0,0
2025-12-08 03:00:00,18.33,52.93,1016.7,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.3,0.0,78.0,12.6,-40.803333333333335,87.06666666666666,3,1,12,20.6,20.68163016604237,0.0,295.0,0
2025-12-08 04:00:00,18.225,52.6,1016.45,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.8,0.0,78.0,12.6,-29.26,96.43333333333334,4,1,12,20.5,20.498523353384183,0.0,295.0,0
2025-12-08 05:00:00,18.14,52.245000000000005,1016.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.5,0.0,78.0,11.9,-16.951999999999998,105.814,5,1,12,20.5,20.335885531143227,0.0,295.0,0
2025-12-08 06:00:00,18.235,51.5475,1016.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.0,0.0,78.0,11.2,-6.475,114.247,6,1,12,20.5,20.32039974153816,0.0,295.0,0
2025-12-08 07:00:00,18.16333333333333,51.156666666666666,1017.5666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,8.4,0.0,76.0,10.8,3.198928571428571,123.04535714285714,7,1,12,20.4,20.12051091418434,1.0,295.0,1
2025-12-08 08:00:00,17.886666666666667,51.25666666666667,1018.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.0,0.0,72.0,11.5,11.07,132.24210526315792,8,1,12,20.6,19.83292486228304,1.0,295.0,1
2025-12-08 09:00:00,17.776000000000003,51.274,1018.32,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,11.9,0.0,59.0,10.1,19.198666666666664,144.996,9,1,12,20.5,19.645512311497505,1.0,295.0,1
2025-12-08 10:00:00,17.86,51.3,1018.05,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,15.1,0.0,48.0,7.9,24.646,158.68,10,1,12,20.5,19.67562663733825,1.0,295.0,1
2025-12-08 11:00:00,17.975,51.245000000000005,1017.3,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,17.2,0.0,41.0,7.2,27.371428571428567,173.73333333333332,11,1,12,20.5,19.7569956626571,1.0,295.0,1
2025-12-08 12:00:00,18.045,51.3,1016.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,18.4,0.0,41.0,4.7,27.094,189.24000000000004,12,1,12,20.6,19.87310346053506,1.0,295.0,1
2025-12-08 13:00:00,18.135,51.4175,1015.6,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,19.0,0.0,38.0,6.1,23.776,204.076,13,1,12,20.6,19.94511089525266,1.0,295.0,1
2025-12-08 14:00:00,18.2,51.48,1015.4,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,19.1,0.0,37.0,8.3,17.87066666666666,217.43466666666663,14,1,12,20.6,20.03279428985972,1.0,295.0,1
2025-12-08 15:00:00,18.26,51.63,1015.3,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,18.5,0.0,42.0,9.7,9.153478260869566,230.1382608695652,15,1,12,20.6,20.1930969207182,1.0,295.0,1
2025-12-08 16:00:00,18.246666666666663,51.91333333333333,1015.6,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,16.9,0.0,54.0,10.8,1.3758333333333337,238.74375,16,1,12,20.6,20.35368174751065,1.0,295.0,1
2025-12-08 17:00:00,18.26333333333333,52.42,1016.0666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,14.5,0.0,69.0,10.4,-9.256666666666668,247.99888888888893,17,1,12,20.6,20.515106696449585,1.0,295.0,1
2025-12-08 18:00:00,18.3,52.96666666666666,1016.5666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,13.3,43.0,76.0,9.7,-20.425,256.7675,18,1,12,20.7,20.613983210740937,1.0,295.0,1
2025-12-08 19:00:00,18.255,53.51,1016.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,12.6,7.8,85.0,5.0,-33.21666666666667,266.56,19,1,12,20.7,20.72005056503112,1.0,295.0,1
2025-12-08 20:00:00,18.105,54.115,1016.75,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,11.8,0.8,89.0,7.2,-44.77,276.4166666666667,20,1,12,20.7,20.69489061305957,1.0,295.0,1
2025-12-08 21:00:00,18.04,54.52,1016.75,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,11.0,0.0,89.0,7.2,-56.03,289.19666666666666,21,1,12,20.6,20.620089305421185,0.0,295.0,0
2025-12-08 22:00:00,17.98,54.805,1016.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.4,0.0,87.0,7.9,-66.12333333333333,309.2833333333333,22,1,12,20.6,20.51890714971443,0.0,295.0,0
2025-12-08 23:00:00,17.82,54.86,1016.9,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.9,0.0,78.0,10.4,-72.48666666666666,224.92666666666665,23,1,12,20.7,20.375018015509863,0.0,295.0,0
2025-12-09 00:00:00,17.733333333333334,54.46333333333333,1016.5333333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.5,0.0,69.0,12.2,-71.02333333333333,29.32,0,2,12,20.6,20.220349531593964,0.0,295.0,0
2025-12-09 01:00:00,17.86,53.93,1016.4,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,9.8,0.0,62.0,13.7,-62.93,58.870000000000005,1,2,12,20.5,20.141704515007465,0.0,295.0,0
2025-12-09 02:00:00,17.75,53.14,1016.2,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.1,0.0,61.0,13.7,-52.27666666666666,75.70333333333333,2,2,12,20.5,20.03366760503536,0.0,295.0,0
2025-12-09 03:00:00,17.65,52.55,1015.8,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.2,0.0,62.0,16.2,-40.85666666666666,87.17666666666668,3,2,12,20.4,19.97751312685032,0.0,295.0,0
2025-12-09 04:00:00,17.61,52.06,1015.8,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.4,38.3,62.0,17.3,-29.316666666666663,96.52666666666666,4,2,12,20.3,19.924088534860367,0.0,295.0,0
2025-12-09 05:00:00,17.705,51.05,1016.05,30.0,0.0,0.0,30.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.4,11.7,62.0,17.6,-16.964,105.934,5,2,12,20.2,19.977115129005963,0.0,295.0,0
2025-12-09 06:00:00,18.28,48.82,1016.05,30.0,0.0,0.0,60.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.4,0.0,63.0,18.4,-6.477000000000001,114.374,6,2,12,20.2,20.435731125525024,0.0,325.0,0
2025-12-09 07:00:00,19.87833333333333,51.568000000000005,1016.45,30.0,0.0,0.0,0.0,60.0,30.0,60.0,20.0,0.0,30.0,0.0,60.0,0.0,10.3,0.0,65.0,20.5,3.038888888888889,123.01185185185186,7,2,12,20.2,21.47506875999945,1.0,265.0,1
2025-12-09 08:00:00,21.565,58.53,1016.6333333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.8,0.0,64.0,20.9,10.875499999999995,132.1605,8,2,12,20.9,22.11842406476936,1.0,300.0,1
2025-12-09 09:00:00,21.508000000000003,51.44,1016.85,31.6,60.0,0.0,60.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,12.7,3.1,58.0,19.1,19.174,145.16133333333332,9,2,12,21.5,21.75104172747692,1.0,393.2,1
2025-12-09 10:00:00,20.776666666666667,50.72,1016.65,29.0,60.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,15.2,4.7,51.0,18.4,24.59,158.84133333333335,10,2,12,22.0,21.395696516697853,1.0,328.0,1
2025-12-09 11:00:00,21.183333333333334,51.62333333333333,1016.1,30.0,60.0,0.0,0.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,17.5,32.0,45.0,17.3,27.25615384615385,173.85933333333335,11,2,12,22.2,21.65814279711408,1.0,330.0,1
2025-12-09 12:00:00,21.865,49.34333333333333,1015.5666666666666,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,19.2,71.9,42.0,15.8,26.998,189.22800000000004,12,2,12,22.0,23.03194057786443,1.0,300.0,1
2025-12-09 13:00:00,21.025,51.2475,1014.95,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,19.6,100.0,42.0,14.0,23.68533333333333,204.042,13,2,12,22.0,22.33080177869795,1.0,300.0,1
2025-12-09 14:00:00,20.225,52.685,1014.95,60.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,19.9,100.0,40.0,13.0,17.788000000000004,217.38333333333333,14,2,12,22.2,21.99164611155628,1.0,360.0,1
2025-12-09 15:00:00,20.8,56.54333333333333,1015.2000000000002,0.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,19.1,93.7,44.0,13.0,9.130434782608695,230.01565217391308,15,2,12,22.0,21.55285837413607,1.0,240.0,1
2025-12-09 16:00:00,21.19,58.99,1015.2000000000002,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,17.1,68.7,53.0,10.4,1.385,238.59916666666663,16,2,12,22.4,22.019642230595444,1.0,300.0,1
2025-12-09 17:00:00,21.07333333333333,58.42,1015.7000000000002,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,14.2,95.3,68.0,9.4,-9.253333333333334,247.8733333333333,17,2,12,22.8,22.10677810754584,1.0,300.0,1
2025-12-09 18:00:00,21.355,60.91,1016.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,13.1,96.1,74.0,8.3,-20.425,256.645,18,2,12,23.0,22.227929040383646,1.0,300.0,1
2025-12-09 19:00:00,21.67,60.83,1016.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,12.0,92.2,80.0,10.4,-33.21,266.4166666666667,19,2,12,23.0,22.60310532878205,1.0,300.0,1
2025-12-09 20:00:00,20.790000000000003,58.43000000000001,1016.05,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,11.3,75.0,79.0,10.1,-44.76,276.24999999999994,20,2,12,22.9,22.14588469495924,1.0,300.0,1
2025-12-09 21:00:00,20.015,58.14,1015.9,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,11.4,18.0,67.0,8.6,-56.03333333333333,288.9833333333333,21,2,12,23.2,21.42388772523648,0.0,300.0,0
2025-12-09 22:00:00,19.60666666666667,57.35,1015.7666666666668,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,11.2,1.6,58.0,9.7,-66.15,308.99666666666667,22,2,12,22.7,21.04045075313336,0.0,300.0,0
2025-12-09 23:00:00,19.3,56.33,1015.45,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.9,21.9,58.0,10.8,-72.56333333333333,224.72,23,2,12,22.3,21.07156639283482,0.0,300.0,0
2025-12-10 00:00:00,19.19,55.87,1015.1,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.7,96.9,58.0,11.2,-71.10666666666667,29.433333333333334,0,3,12,22.0,21.09906416619146,0.0,300.0,0
2025-12-10 01:00:00,18.89,55.425,1014.9,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.7,97.7,58.0,11.5,-62.99666666666667,59.01666666666667,1,3,12,21.8,20.8294353210921,0.0,300.0,0
2025-12-10 02:00:00,18.69,54.69,1014.9,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.6,79.7,60.0,11.2,-52.330000000000005,75.82333333333334,2,3,12,21.7,20.68354953623848,0.0,300.0,0
2025-12-10 03:00:00,18.65,53.87,1014.9,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,10.1,85.9,63.0,11.9,-40.91,87.28000000000002,3,3,12,21.5,20.65341182467301,0.0,300.0,0
2025-12-10 04:00:00,18.41,53.355,1014.8,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,9.7,68.7,65.0,11.9,-29.366666666666664,96.61666666666667,4,3,12,21.4,20.44502045940689,0.0,300.0,0
2025-12-10 05:00:00,18.39,51.375,1015.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,9.5,52.3,64.0,11.2,-16.976,106.046,5,3,12,21.2,20.431418764307537,0.0,300.0,0
2025-12-10 06:00:00,19.18,49.43666666666667,1015.0,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,8.9,55.5,66.0,10.8,-6.923333333333333,114.11666666666666,6,3,12,21.1,21.03518768631493,0.0,300.0,0
2025-12-10 07:00:00,20.584,51.552,1015.5,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,9.1,29.7,68.0,10.1,2.8389285714285712,122.95142857142858,7,3,12,21.0,21.858741986526137,1.0,300.0,1
2025-12-10 08:00:00,22.29,54.61749999999999,1016.4,30.0,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,9.0,19.5,69.0,10.8,10.866,132.2975,8,3,12,21.7,22.803434502188804,0.0,300.0,0
2025-12-10 09:00:00,23.288,51.63000000000001,1016.9666666666668,31.6,0.0,0.0,30.0,60.0,30.0,60.0,30.0,0.0,30.0,0.0,60.0,0.0,11.7,76.6,57.0,8.3,19.146666666666665,145.3093333333333,9,3,12,22.3,23.60770212677549,0.0,303.2,0
2025-12-10 10:00:00,22.69,48.84333333333333,1017.05,20.0,0.0,0.0,30.0,60.0,30.0,60.0,60.0,0.0,60.0,0.0,60.0,0.0,14.0,63.3,49.0,3.2,24.538666666666668,158.98666666666668,10,3,12,22.8,23.21511240451885,0.0,310.0,0
2025-12-10 11:00:00,22.83333333333333,50.60333333333333,1016.6,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,15.8,96.9,44.0,4.3,27.17615384615385,173.97466666666665,11,3,12,23.0,23.189178976867407,0.0,312.85,0
2025-12-10 12:00:00,22.936666666666667,53.35,1016.0333333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,16.5,64.8,44.0,6.5,26.909333333333333,189.21266666666668,12,3,12,23.1,23.152033481513115,0.0,312.85,0
2025-12-10 13:00:00,21.8475,55.125,1015.8666666666668,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,16.6,16.4,51.0,8.3,23.602666666666668,204.008,13,3,12,23.2,22.46725074119221,1.0,312.85,1
2025-12-10 14:00:00,20.75333333333333,56.833333333333336,1016.15,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,16.5,14.1,62.0,10.4,17.711333333333336,217.33533333333327,14,3,12,23.2,21.87371904258585,1.0,312.85,1
2025-12-10 15:00:00,21.07,59.17,1016.6333333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,15.9,67.2,68.0,11.9,9.11391304347826,229.8978260869565,15,3,12,22.8,22.07567882938949,1.0,312.85,1
2025-12-10 16:00:00,21.431999999999995,58.422,1017.075,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,60.0,0.0,60.0,0.0,15.0,91.4,79.0,13.7,1.3975000000000006,238.4616666666667,16,3,12,23.3,22.620136031073667,1.0,312.85,1
2025-12-10 17:00:00,21.24,57.51333333333334,1017.6333333333332,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,14.0,100.0,86.0,12.6,-9.252222222222224,247.75444444444443,17,3,12,23.4,22.861684899654104,1.0,282.85,1
2025-12-10 18:00:00,21.75,61.955,1018.3666666666668,30.0,0.0,0.0,30.0,60.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,13.8,100.0,87.0,12.2,-20.4225,256.525,18,3,12,23.4,22.98415721001181,1.0,282.85,1
2025-12-10 19:00:00,21.883333333333336,63.09333333333334,1018.9,30.0,0.0,0.0,30.0,0.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,13.3,100.0,88.0,12.2,-33.20666666666667,266.2866666666667,19,3,12,23.7,23.46465986585596,1.0,222.85,1
2025-12-10 20:00:00,21.105,59.115,1019.2,30.0,0.0,0.0,30.0,0.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,13.0,100.0,86.0,11.5,-44.75666666666667,276.09666666666664,20,3,12,23.7,23.19820936029077,1.0,222.85,1
2025-12-10 21:00:00,20.386666666666667,59.115,1019.1,30.0,0.0,0.0,30.0,0.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,12.7,100.0,85.0,11.9,-56.03333333333334,288.7866666666667,21,3,12,23.5,22.72114134212488,0.0,222.85,0
2025-12-10 22:00:00,19.945,58.955,1019.5,30.0,0.0,0.0,30.0,0.0,30.0,60.0,25.7,0.0,0.0,0.0,60.0,0.0,12.4,100.0,83.0,12.2,-66.17666666666666,308.7333333333333,22,3,12,23.0,22.40659990688473,0.0,222.85,0
